2024-06-01 17:18:27,689 - INFO - Device njmor-spe-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:27,695 - INFO - Hostname successfully validated: njpat-mai-core-01.mgmt.internal.das
2024-06-01 17:18:27,695 - INFO - Valid IP address found: njpat-mai-core-01 in file: deviceList.csv
2024-06-01 17:18:27,714 - INFO - Device njpat-mai-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:27,725 - INFO - Hostname successfully validated: nvlv-ebo-core-00.mgmt.internal.das
2024-06-01 17:18:27,725 - INFO - Valid IP address found: nvlv-ebo-core-00 in file: deviceList.csv
2024-06-01 17:18:27,800 - INFO - Device nvlv-ebo-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:27,822 - INFO - Hostname successfully validated: nvlv-mar-core-00.mgmt.internal.das
2024-06-01 17:18:27,822 - INFO - Valid IP address found: nvlv-mar-core-00 in file: deviceList.csv
2024-06-01 17:18:27,891 - INFO - Device nvlv-mar-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:27,897 - ERROR - Not a valid IP address or hostname: nvlv-rus-core-00.mgmt.internal.das
2024-06-01 17:18:27,900 - ERROR - Invalid IP address found: nvlv-rus-core-00 in file: deviceList.csv
2024-06-01 17:18:27,922 - INFO - Hostname successfully validated: nvren-emo-core-00.mgmt.internal.das
2024-06-01 17:18:27,922 - INFO - Valid IP address found: nvren-emo-core-00 in file: deviceList.csv
2024-06-01 17:18:28,011 - INFO - Device nvren-emo-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:28,023 - INFO - Hostname successfully validated: nyast-ste-core-01.mgmt.internal.das
2024-06-01 17:18:28,025 - INFO - Valid IP address found: nyast-ste-core-01 in file: deviceList.csv
2024-06-01 17:18:28,049 - INFO - Device nyast-ste-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:28,058 - INFO - Hostname successfully validated: nybrn-gra-core-01.mgmt.internal.das
2024-06-01 17:18:28,058 - INFO - Valid IP address found: nybrn-gra-core-01 in file: deviceList.csv
2024-06-01 17:18:28,098 - INFO - Device nybrn-gra-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:28,105 - INFO - Hostname successfully validated: nybrn-sou-core-01.mgmt.internal.das
2024-06-01 17:18:28,105 - INFO - Valid IP address found: nybrn-sou-core-01 in file: deviceList.csv
2024-06-01 17:18:28,182 - INFO - Device nybrn-sou-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:28,182 - ERROR - Not a valid IP address or hostname: nybro-59s-core-01.mgmt.internal.das
2024-06-01 17:18:28,182 - ERROR - Invalid IP address found: nybro-59s-core-01 in file: deviceList.csv
2024-06-01 17:18:28,204 - INFO - Hostname successfully validated: nybro-5a2-core-01.mgmt.internal.das
2024-06-01 17:18:28,204 - INFO - Valid IP address found: nybro-5a2-core-01 in file: deviceList.csv
2024-06-01 17:18:28,236 - INFO - Device nybro-5a2-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:28,245 - INFO - Hostname successfully validated: nybro-chu-core-01.mgmt.internal.das
2024-06-01 17:18:28,246 - INFO - Valid IP address found: nybro-chu-core-01 in file: deviceList.csv
2024-06-01 17:18:28,313 - INFO - Device nybro-chu-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:28,323 - INFO - Hostname successfully validated: nybro-kni-core-01.mgmt.internal.das
2024-06-01 17:18:28,323 - INFO - Valid IP address found: nybro-kni-core-01 in file: deviceList.csv
2024-06-01 17:18:28,352 - INFO - Device nybro-kni-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:28,365 - INFO - Hostname successfully validated: nycol-15a-core-01.mgmt.internal.das
2024-06-01 17:18:28,366 - INFO - Valid IP address found: nycol-15a-core-01 in file: deviceList.csv
2024-06-01 17:18:28,412 - INFO - Device nycol-15a-core-01.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:28,454 - INFO - Hostname successfully validated: nyflu-39a-core-00.mgmt.internal.das
2024-06-01 17:18:28,454 - INFO - Valid IP address found: nyflu-39a-core-00 in file: deviceList.csv
2024-06-01 17:18:28,476 - INFO - Device nyflu-39a-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:28,491 - INFO - Hostname successfully validated: nyhem-ful-core-00.mgmt.internal.das
2024-06-01 17:18:28,491 - INFO - Valid IP address found: nyhem-ful-core-00 in file: deviceList.csv
2024-06-01 17:18:28,511 - INFO - Device nyhem-ful-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:28,524 - INFO - Hostname successfully validated: nylat-pla-core-00.mgmt.internal.das
2024-06-01 17:18:28,524 - INFO - Valid IP address found: nylat-pla-core-00 in file: deviceList.csv
2024-06-01 17:18:28,540 - INFO - Device nylat-pla-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:28,551 - INFO - Hostname successfully validated: nymid-cry-core-00.mgmt.internal.das
2024-06-01 17:18:28,552 - INFO - Valid IP address found: nymid-cry-core-00 in file: deviceList.csv
2024-06-01 17:18:28,576 - INFO - Device nymid-cry-core-00.mgmt.internal.das is reachable on port TCP 22.
2024-06-01 17:18:28,605 - INFO - Hostname successfully validated: nynew-300-core-00.mgmt.internal.das
2024-06-01 17:18:28,605 - INFO - Valid IP address found: nynew-300-core-00 in file: deviceList.csv
